entity_type,source_iri,source_label,source_definition,candidate_rank,target_iri,target_label,target_definition,label_similarity,context_similarity,combined_similarity,ranking_band,reciprocal_best,manual_classification,assurance_relevance,reviewer_decision,review_notes
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5,DSTL-SbD04-C3-R5 — Data Protection and Resilience,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.525176,0.274997,0.437614,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5,DSTL-SbD04-C3-R5 — Data Protection and Resilience,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.338207,0.139572,0.268685,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5,DSTL-SbD04-C3-R5 — Data Protection and Resilience,,3,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection,,0.330031,0.132653,0.260949,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C1,DSTL-SbD04-C3-R5-C1 — Secure backups.,,1,https://example.org/ontology/sora#SecurebyDefault,Secure by Default,,0.158264,0.118353,0.144295,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C1,DSTL-SbD04-C3-R5-C1 — Secure backups.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.106792,0.0,0.069415,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C1,DSTL-SbD04-C3-R5-C1 — Secure backups.,,3,https://example.org/ontology/sora#SecuritybyDesign,Security by Design,,0.102269,0.0,0.066475,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C2,DSTL-SbD04-C3-R5-C2 — Test backups.,,1,https://example.org/ontology/sora#Test,Test,,0.363522,0.296238,0.339973,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C2,DSTL-SbD04-C3-R5-C2 — Test backups.,,2,https://example.org/ontology/sora#CY-OSO05-I-Criterion_05,Test and security validation,,0.158275,0.122192,0.145646,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C2,DSTL-SbD04-C3-R5-C2 — Test backups.,,3,https://example.org/ontology/sora#CY-OSO05-A-Criterion_05,Test/security validation (evidence),,0.075603,0.105352,0.086015,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C3,DSTL-SbD04-C3-R5-C3 — Ensure backups are accessible for disaster recovery or business continuity.,,1,https://example.org/ontology/sora#AccessControl,Access control,,0.206378,0.0,0.134146,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C3,DSTL-SbD04-C3-R5-C3 — Ensure backups are accessible for disaster recovery or business continuity.,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control,,0.206378,0.0,0.134146,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R5-C3,DSTL-SbD04-C3-R5-C3 — Ensure backups are accessible for disaster recovery or business continuity.,,3,https://example.org/ontology/sora#Recover,Recover,,0.203932,0.0,0.132556,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6,DSTL-SbD04-C3-R6 — Data Protection and Resilience,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.523224,0.27275,0.435559,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6,DSTL-SbD04-C3-R6 — Data Protection and Resilience,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.33695,0.138432,0.267468,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6,DSTL-SbD04-C3-R6 — Data Protection and Resilience,,3,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection,,0.328805,0.131569,0.259772,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C1,DSTL-SbD04-C3-R6-C1 — Maintain a comprehensive data inventory.,,1,https://example.org/ontology/sora#Maintain,Maintain,,0.336794,0.2123,0.293221,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C1,DSTL-SbD04-C3-R6-C1 — Maintain a comprehensive data inventory.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.126471,0.109183,0.12042,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C1,DSTL-SbD04-C3-R6-C1 — Maintain a comprehensive data inventory.,,3,https://example.org/ontology/sora#OSO_03,OSO_03: UAS maintained by competent/proven entity,,0.150575,0.0,0.097874,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C2,DSTL-SbD04-C3-R6-C2 — Review the data inventory regularly.,,1,https://example.org/ontology/sora#Review,Review,,0.332501,0.216726,0.29198,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C2,DSTL-SbD04-C3-R6-C2 — Review the data inventory regularly.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.137758,0.10848,0.127511,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C2,DSTL-SbD04-C3-R6-C2 — Review the data inventory regularly.,,3,https://example.org/ontology/sora#CY-OSO01-A-Criterion_02,IT and data security (evidence),,0.114822,0.08265,0.103562,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C3,DSTL-SbD04-C3-R6-C3 — Use appropriate cryptographic protections.,,1,https://example.org/ontology/sora#OSO_06,OSO_06: C3 link are appropriate for operation,,0.268302,0.112697,0.21384,very low textual similarity,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C3,DSTL-SbD04-C3-R6-C3 — Use appropriate cryptographic protections.,,2,https://example.org/ontology/sora#OSO_20,OSO_20: Human Factors evaluation and HMI appropriate for the mission,,0.207628,0.062463,0.15682,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C3,DSTL-SbD04-C3-R6-C3 — Use appropriate cryptographic protections.,,3,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection,,0.214152,0.0,0.139199,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C4,DSTL-SbD04-C3-R6-C4 — Provide alternative transmission paths for resilience.,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.296793,0.193316,0.260576,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C4,DSTL-SbD04-C3-R6-C4 — Provide alternative transmission paths for resilience.,,2,https://example.org/ontology/sora#AE-OSO16-A-Criterion_01b,Coordination procedures (alternative evidence),,0.259989,0.084576,0.198594,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R6-C4,DSTL-SbD04-C3-R6-C4 — Provide alternative transmission paths for resilience.,,3,https://example.org/ontology/sora#AE-OSO08-A-Criterion_01b,Procedure validation (alternative evidence),,0.254943,0.081155,0.194117,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1,DSTL-SbD04-C4-R1 — Control Identification,,1,https://example.org/ontology/sora#AccessControl,Access control,,0.339445,0.183756,0.284954,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1,DSTL-SbD04-C4-R1 — Control Identification,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control,,0.339445,0.183756,0.284954,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1,DSTL-SbD04-C4-R1 — Control Identification,,3,https://example.org/ontology/sora#LossOfControl,Loss of Control,,0.335368,0.173025,0.278548,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C1,DSTL-SbD04-C4-R1-C1 — Select security controls appropriately so capabilities can deliver within Risk Appetite.,,1,https://example.org/ontology/sora#OSO_06,OSO_06: C3 link are appropriate for operation,,0.203176,0.0,0.132064,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C1,DSTL-SbD04-C4-R1-C1 — Select security controls appropriately so capabilities can deliver within Risk Appetite.,,2,https://example.org/ontology/sora#CY-OSO05-A-Criterion_01,Security risk assessment (evidence),,0.144341,0.077617,0.120988,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C1,DSTL-SbD04-C4-R1-C1 — Select security controls appropriately so capabilities can deliver within Risk Appetite.,,3,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.141122,0.064507,0.114307,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C2,DSTL-SbD04-C4-R1-C2 — Monitor security controls at programme level through life.,,1,https://example.org/ontology/sora#Monitor,Monitor,,0.375186,0.252623,0.332289,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C2,DSTL-SbD04-C4-R1-C2 — Monitor security controls at programme level through life.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.201397,0.058344,0.151328,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C2,DSTL-SbD04-C4-R1-C2 — Monitor security controls at programme level through life.,,3,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.174207,0.075082,0.139513,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C3,DSTL-SbD04-C4-R1-C3 — Report on security controls at programme level through life.,,1,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.200478,0.057274,0.150356,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C3,DSTL-SbD04-C4-R1-C3 — Report on security controls at programme level through life.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.173411,0.073704,0.138514,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C3,DSTL-SbD04-C4-R1-C3 — Report on security controls at programme level through life.,,3,https://example.org/ontology/sora#SecuritybyDesign,Security by Design,,0.166067,0.069437,0.132246,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C4,DSTL-SbD04-C4-R1-C4 — Review security controls at programme level through life.,,1,https://example.org/ontology/sora#Review,Review,,0.305437,0.196555,0.267328,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C4,DSTL-SbD04-C4-R1-C4 — Review security controls at programme level through life.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.209261,0.056777,0.155892,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C4,DSTL-SbD04-C4-R1-C4 — Review security controls at programme level through life.,,3,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.175717,0.073066,0.139789,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C5,DSTL-SbD04-C4-R1-C5 — Allocate sufficient resources to implement controls within the desired timeframe.,,1,https://example.org/ontology/sora#Implement,Implement,,0.296828,0.203499,0.264163,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C5,DSTL-SbD04-C4-R1-C5 — Allocate sufficient resources to implement controls within the desired timeframe.,,2,https://example.org/ontology/sora#AccessControl,Access control,,0.142885,0.0,0.092875,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C4-R1-C5,DSTL-SbD04-C4-R1-C5 — Allocate sufficient resources to implement controls within the desired timeframe.,,3,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control,,0.142885,0.0,0.092875,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_01,Cyber Resilient Architecture,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.394015,0.0,0.25611,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_01,Cyber Resilient Architecture,,2,https://example.org/ontology/sora#CY-OSO05-A-Criterion_03,Resilience in the face of a cyber attack,,0.320295,0.089484,0.239511,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_01,Cyber Resilient Architecture,,3,https://example.org/ontology/sora#CyberThreat,Cyber Threat,,0.20159,0.152496,0.184407,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_02,Asset Management,,1,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.371029,0.125211,0.284993,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_02,Asset Management,,2,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.371808,0.115331,0.282041,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_02,Asset Management,,3,https://example.org/ontology/sora#Manage,Manage,,0.417484,0.0,0.271364,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_03,Data Protection and Resilience,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.649221,0.420815,0.569279,medium review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_03,Data Protection and Resilience,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.41809,0.213581,0.346512,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_03,Data Protection and Resilience,,3,https://example.org/ontology/sora#MalwareProtection,Malware protection,,0.407983,0.202993,0.336237,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_04,Control Identification,,1,https://example.org/ontology/sora#AccessControl,Access control,,0.414707,0.286081,0.369688,low review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_04,Control Identification,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control,,0.414707,0.286081,0.369688,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-Criterion_04,Control Identification,,3,https://example.org/ontology/sora#LossOfControl,Loss of Control,,0.409726,0.269375,0.360603,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD05-C1-R1,DSTL-SbD05-C1-R1 — Supply Chain Risk Management,,1,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.665827,0.354417,0.556833,medium review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD05-C1-R1,DSTL-SbD05-C1-R1 — Supply Chain Risk Management,,2,https://example.org/ontology/sora#CY-OSO03-A-Criterion_02,Supply-chain management (evidence),,0.479524,0.359767,0.437609,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD05-C1-R1,DSTL-SbD05-C1-R1 — Supply Chain Risk Management,,3,https://example.org/ontology/sora#CY-OSO02-X-Criterion_01,Supply-chain cyber coverage,,0.294157,0.288485,0.292172,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD05-C1-R1-C1,DSTL-SbD05-C1-R1-C1 — Obtain supply-chain assurance that risk management covers Tier 1 to Tier 3 suppliers.,,1,https://example.org/ontology/sora#CY-OSO03-A-Criterion_02,Supply-chain management (evidence),,0.45435,0.211168,0.369236,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD05-C1-R1-C1,DSTL-SbD05-C1-R1-C1 — Obtain supply-chain assurance that risk management covers Tier 1 to Tier 3 suppliers.,,2,https://example.org/ontology/sora#CY-OSO02-X-Criterion_01,Supply-chain cyber coverage,,0.420148,0.169328,0.332361,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD05-C1-R1-C1,DSTL-SbD05-C1-R1-C1 — Obtain supply-chain assurance that risk management covers Tier 1 to Tier 3 suppliers.,,3,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.367411,0.208027,0.311627,low review priority,False,,,,
