ontology_side,entity_type,entity_iri,label,description
target_SORA,individual,https://example.org/ontology/sora#ExtremelyImprobable,ExtremelyImprobable,
target_SORA,individual,https://example.org/ontology/sora#ExtremelyRemote,ExtremelyRemote,
target_SORA,individual,https://example.org/ontology/sora#Handle,Handle,
target_SORA,individual,https://example.org/ontology/sora#Hash,Hash,
target_SORA,individual,https://example.org/ontology/sora#Hazardous,Hazardous Failure Condition,
target_SORA,individual,https://example.org/ontology/sora#High,High Robustness,
target_SORA,individual,https://example.org/ontology/sora#Hijacking,Hijacking,
target_SORA,individual,https://example.org/ontology/sora#Implement,Implement,
target_SORA,individual,https://example.org/ontology/sora#IndependentQualifiedExternalEntity,External Independent Qualified Entity,
target_SORA,individual,https://example.org/ontology/sora#Inservice,In-service,
target_SORA,individual,https://example.org/ontology/sora#Inspect,Inspect,
target_SORA,individual,https://example.org/ontology/sora#Integrity,Integrity,
target_SORA,individual,https://example.org/ontology/sora#InvolvedPerson,Involved Person,
target_SORA,individual,https://example.org/ontology/sora#Jamming,Jamming,
target_SORA,individual,https://example.org/ontology/sora#LeastPrivilege,Least Privilege,
target_SORA,individual,https://example.org/ontology/sora#Log,Log,A chronological or event-oriented record used for later review or analysis.
target_SORA,individual,https://example.org/ontology/sora#LossOfControl,Loss of Control,
target_SORA,individual,https://example.org/ontology/sora#Low,Low Robustness,
target_SORA,individual,https://example.org/ontology/sora#Maintain,Maintain,
target_SORA,individual,https://example.org/ontology/sora#Maintenance,Maintenance,
target_SORA,individual,https://example.org/ontology/sora#MaintenanceStaff,Maintenance Personnel,
target_SORA,individual,https://example.org/ontology/sora#Major,Major Failure Condition,
target_SORA,individual,https://example.org/ontology/sora#MaliciousActivity,Malicious Activity,
target_SORA,individual,https://example.org/ontology/sora#Malware,Malware,
target_SORA,individual,https://example.org/ontology/sora#MalwareProtection,Malware protection,
target_SORA,individual,https://example.org/ontology/sora#Manage,Manage,
target_SORA,individual,https://example.org/ontology/sora#ManufactureActivity,Manufacture,
target_SORA,individual,https://example.org/ontology/sora#ManufactureContext,Manufacture,
target_SORA,individual,https://example.org/ontology/sora#Manufacturer,Manufacturer,
target_SORA,individual,https://example.org/ontology/sora#Medium,Medium Robustness,
target_SORA,individual,https://example.org/ontology/sora#Mitigate,Mitigate,
target_SORA,individual,https://example.org/ontology/sora#Monitor,Monitor,
target_SORA,individual,https://example.org/ontology/sora#NonConforming,Non-conforming Item,
target_SORA,individual,https://example.org/ontology/sora#OSO_01,OSO_01: Ensure the Operator is competent and/or proven,
target_SORA,individual,https://example.org/ontology/sora#OSO_01_SAIL_III_Assignment,OSO_01_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_01_SAIL_II_Assignment,OSO_01_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_01_SAIL_IV_Assignment,OSO_01_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_01_SAIL_I_Assignment,OSO_01_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_01_SAIL_VI_Assignment,OSO_01_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_01_SAIL_V_Assignment,OSO_01_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_02,OSO_02: UAS manufactured by competent/proven entity,
target_SORA,individual,https://example.org/ontology/sora#OSO_02_SAIL_III_Assignment,OSO_02_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_02_SAIL_II_Assignment,OSO_02_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_02_SAIL_IV_Assignment,OSO_02_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_02_SAIL_I_Assignment,OSO_02_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_02_SAIL_VI_Assignment,OSO_02_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_02_SAIL_V_Assignment,OSO_02_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_03,OSO_03: UAS maintained by competent/proven entity,
target_SORA,individual,https://example.org/ontology/sora#OSO_03_SAIL_III_Assignment,OSO_03_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_03_SAIL_II_Assignment,OSO_03_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_03_SAIL_IV_Assignment,OSO_03_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_03_SAIL_I_Assignment,OSO_03_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_03_SAIL_VI_Assignment,OSO_03_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_03_SAIL_V_Assignment,OSO_03_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_04,OSO_04: UAS components essential to safe operation are developed to airworthi...,
target_SORA,individual,https://example.org/ontology/sora#OSO_04_SAIL_III_Assignment,OSO_04_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_04_SAIL_II_Assignment,OSO_04_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_04_SAIL_IV_Assignment,OSO_04_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_04_SAIL_I_Assignment,OSO_04_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_04_SAIL_VI_Assignment,OSO_04_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_04_SAIL_V_Assignment,OSO_04_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_05,OSO_05: UAS designed considering system safety and reliability,
target_SORA,individual,https://example.org/ontology/sora#OSO_05_SAIL_III_Assignment,OSO_05_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_05_SAIL_II_Assignment,OSO_05_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_05_SAIL_IV_Assignment,OSO_05_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_05_SAIL_I_Assignment,OSO_05_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_05_SAIL_VI_Assignment,OSO_05_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_05_SAIL_V_Assignment,OSO_05_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_06,OSO_06: C3 link are appropriate for operation,
target_SORA,individual,https://example.org/ontology/sora#OSO_06_SAIL_III_Assignment,OSO_06_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_06_SAIL_II_Assignment,OSO_06_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_06_SAIL_IV_Assignment,OSO_06_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_06_SAIL_I_Assignment,OSO_06_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_06_SAIL_VI_Assignment,OSO_06_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_06_SAIL_V_Assignment,OSO_06_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_07,OSO_07: Conformity check of UAS configuration,
target_SORA,individual,https://example.org/ontology/sora#OSO_07_SAIL_III_Assignment,OSO_07_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_07_SAIL_II_Assignment,OSO_07_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_07_SAIL_IV_Assignment,OSO_07_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_07_SAIL_I_Assignment,OSO_07_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_07_SAIL_VI_Assignment,OSO_07_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_07_SAIL_V_Assignment,OSO_07_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_08,"OSO_08: Operational procedures are defined, validated and adhered to",
target_SORA,individual,https://example.org/ontology/sora#OSO_08_SAIL_III_Assignment,OSO_08_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_08_SAIL_II_Assignment,OSO_08_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_08_SAIL_IV_Assignment,OSO_08_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_08_SAIL_I_Assignment,OSO_08_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_08_SAIL_VI_Assignment,OSO_08_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_08_SAIL_V_Assignment,OSO_08_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_09,OSO_09: Remote crew trained and current,
target_SORA,individual,https://example.org/ontology/sora#OSO_09_SAIL_III_Assignment,OSO_09_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_09_SAIL_II_Assignment,OSO_09_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_09_SAIL_IV_Assignment,OSO_09_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_09_SAIL_I_Assignment,OSO_09_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_09_SAIL_VI_Assignment,OSO_09_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_09_SAIL_V_Assignment,OSO_09_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_13,OSO_13: External services supporting UAS operations are adequate for operation,
target_SORA,individual,https://example.org/ontology/sora#OSO_13_SAIL_III_Assignment,OSO_13_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_13_SAIL_II_Assignment,OSO_13_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_13_SAIL_IV_Assignment,OSO_13_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_13_SAIL_I_Assignment,OSO_13_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_13_SAIL_VI_Assignment,OSO_13_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_13_SAIL_V_Assignment,OSO_13_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_16,OSO_16: Multi-crew coordination,
target_SORA,individual,https://example.org/ontology/sora#OSO_16_SAIL_III_Assignment,OSO_16_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_16_SAIL_II_Assignment,OSO_16_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_16_SAIL_IV_Assignment,OSO_16_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_16_SAIL_I_Assignment,OSO_16_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_16_SAIL_VI_Assignment,OSO_16_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_16_SAIL_V_Assignment,OSO_16_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_17,OSO_17: Remote crew fit to operate,
target_SORA,individual,https://example.org/ontology/sora#OSO_17_SAIL_III_Assignment,OSO_17_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_17_SAIL_II_Assignment,OSO_17_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_17_SAIL_IV_Assignment,OSO_17_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_17_SAIL_I_Assignment,OSO_17_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_17_SAIL_VI_Assignment,OSO_17_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_17_SAIL_V_Assignment,OSO_17_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_18,OSO_18: Automatic protection of the flight envelope from human errors,
target_SORA,individual,https://example.org/ontology/sora#OSO_18_SAIL_III_Assignment,OSO_18_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_18_SAIL_II_Assignment,OSO_18_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_18_SAIL_IV_Assignment,OSO_18_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_18_SAIL_I_Assignment,OSO_18_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_18_SAIL_VI_Assignment,OSO_18_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_18_SAIL_V_Assignment,OSO_18_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_19,OSO_19: Safe recovery from human error,
target_SORA,individual,https://example.org/ontology/sora#OSO_19_SAIL_III_Assignment,OSO_19_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_19_SAIL_II_Assignment,OSO_19_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_19_SAIL_IV_Assignment,OSO_19_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_19_SAIL_I_Assignment,OSO_19_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_19_SAIL_VI_Assignment,OSO_19_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_19_SAIL_V_Assignment,OSO_19_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_20,OSO_20: Human Factors evaluation and HMI appropriate for the mission,
target_SORA,individual,https://example.org/ontology/sora#OSO_20_SAIL_III_Assignment,OSO_20_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_20_SAIL_II_Assignment,OSO_20_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_20_SAIL_IV_Assignment,OSO_20_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_20_SAIL_I_Assignment,OSO_20_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_20_SAIL_VI_Assignment,OSO_20_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_20_SAIL_V_Assignment,OSO_20_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_23,"OSO_23: Environmental conditions for safe operations defined, measurable and ...",
target_SORA,individual,https://example.org/ontology/sora#OSO_23_SAIL_III_Assignment,OSO_23_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_23_SAIL_II_Assignment,OSO_23_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_23_SAIL_IV_Assignment,OSO_23_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_23_SAIL_I_Assignment,OSO_23_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_23_SAIL_VI_Assignment,OSO_23_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_23_SAIL_V_Assignment,OSO_23_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_24,OSO_24: UAS designed and qualified for adverse environmental conditions,
target_SORA,individual,https://example.org/ontology/sora#OSO_24_SAIL_III_Assignment,OSO_24_SAIL_III_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_24_SAIL_II_Assignment,OSO_24_SAIL_II_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_24_SAIL_IV_Assignment,OSO_24_SAIL_IV_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_24_SAIL_I_Assignment,OSO_24_SAIL_I_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_24_SAIL_VI_Assignment,OSO_24_SAIL_VI_Assignment,
target_SORA,individual,https://example.org/ontology/sora#OSO_24_SAIL_V_Assignment,OSO_24_SAIL_V_Assignment,
target_SORA,individual,https://example.org/ontology/sora#Operation,Operation,
target_SORA,individual,https://example.org/ontology/sora#Operator,Operator,
target_SORA,individual,https://example.org/ontology/sora#Pair,Pair,
target_SORA,individual,https://example.org/ontology/sora#ParticipateSubcribe,Participate/Subcribe,
target_SORA,individual,https://example.org/ontology/sora#PhysicalSecurity,Physical security,
target_SORA,individual,https://example.org/ontology/sora#Plan,Plan,"A documented plan for a defined operational, organisational, or response purpose."
target_SORA,individual,https://example.org/ontology/sora#Preflight,Pre-flight,
target_SORA,individual,https://example.org/ontology/sora#PreventionofLossofControl,Prevention of Loss of Control,
target_SORA,individual,https://example.org/ontology/sora#Probable,Probable,
target_SORA,individual,https://example.org/ontology/sora#Record,Record,"A retained record of an activity, status, qualification, maintenance action, or other assurance-relevant fact."
target_SORA,individual,https://example.org/ontology/sora#Recover,Recover,
target_SORA,individual,https://example.org/ontology/sora#ReleasetoService,Release to Service,
target_SORA,individual,https://example.org/ontology/sora#Remote,Remote,
target_SORA,individual,https://example.org/ontology/sora#RemoteCrew,Remote Crew,
target_SORA,individual,https://example.org/ontology/sora#RemotePilot,Remote Pilot,
target_SORA,individual,https://example.org/ontology/sora#Report,Report,
target_SORA,individual,https://example.org/ontology/sora#Resilience,Resilience,
target_SORA,individual,https://example.org/ontology/sora#Respond,Respond,
target_SORA,individual,https://example.org/ontology/sora#Review,Review,
target_SORA,individual,https://example.org/ontology/sora#SAIL_I,SAIL I,
target_SORA,individual,https://example.org/ontology/sora#SAIL_II,SAIL II,
target_SORA,individual,https://example.org/ontology/sora#SAIL_III,SAIL III,
target_SORA,individual,https://example.org/ontology/sora#SAIL_IV,SAIL IV,
target_SORA,individual,https://example.org/ontology/sora#SAIL_V,SAIL V,
target_SORA,individual,https://example.org/ontology/sora#SAIL_VI,SAIL VI,
target_SORA,individual,https://example.org/ontology/sora#SORA_Annex_E_2_5,Specific Operations Risk Assessment (SORA) Annex E,
target_SORA,individual,https://example.org/ontology/sora#SORA_Cyber_Safety_Extension_2_5,Specific Operations Risk Assessment (SORA) Cyber Safety Extension,
target_SORA,individual,https://example.org/ontology/sora#SORA_Main_Body_2_5,Specific Operations Risk Assessment (SORA) Main Body,
target_SORA,individual,https://example.org/ontology/sora#Safety,Safety,
target_SORA,individual,https://example.org/ontology/sora#SecurebyDefault,Secure by Default,
target_SORA,individual,https://example.org/ontology/sora#SecurityBestPractices,Security Best Practices,
target_SORA,individual,https://example.org/ontology/sora#SecurityBreach,Security Breach,
target_SORA,individual,https://example.org/ontology/sora#SecuritybyDesign,Security by Design,
target_SORA,individual,https://example.org/ontology/sora#ServiceProvider,Service Provider,
